,depCity,arrCity,routes
328,"('경상북도', '경주')","('경기도', '파주')",0.0
329,"('경기도', '파주')","('경상북도', '경주')",0.0
330,"('경상북도', '경주')","('충청북도', '단양')",1.0
331,"('충청북도', '단양')","('경상북도', '경주')",1.0
332,"('경상북도', '경주')","('강원도', '평창')",0.0
333,"('강원도', '평창')","('경상북도', '경주')",0.0
334,"('경상북도', '경주')","('충청북도', '옥천')",0.0
335,"('충청북도', '옥천')","('경상북도', '경주')",0.0
336,"('경상북도', '경주')","('세종', '세종')",0.0
337,"('세종', '세종')","('경상북도', '경주')",0.0
338,"('경상북도', '경주')","('인천', '인천')",0.0
339,"('인천', '인천')","('경상북도', '경주')",0.0
340,"('경상북도', '경주')","('충청북도', '청주')",1.0
341,"('충청북도', '청주')","('경상북도', '경주')",1.0
342,"('경상북도', '경주')","('경상북도', '김천')",1.0
343,"('경상북도', '김천')","('경상북도', '경주')",1.0
344,"('경상북도', '경주')","('강원도', '춘천')",0.0
345,"('강원도', '춘천')","('경상북도', '경주')",0.0
346,"('경상북도', '경주')","('경기도', '화성')",1.0
347,"('경기도', '화성')","('경상북도', '경주')",1.0
348,"('경상북도', '경주')","('경상북도', '상주')",0.0
349,"('경상북도', '상주')","('경상북도', '경주')",0.0
350,"('경상북도', '경주')","('경상남도', '양산')",1.0
351,"('경상남도', '양산')","('경상북도', '경주')",1.0
352,"('경상북도', '경주')","('울산', '울산')",1.0
353,"('울산', '울산')","('경상북도', '경주')",1.0
354,"('경상북도', '경주')","('충청남도', '계룡')",0.0
355,"('충청남도', '계룡')","('경상북도', '경주')",0.0
356,"('경상북도', '경주')","('경기도', '양평')",1.0
357,"('경기도', '양평')","('경상북도', '경주')",1.0
358,"('경상북도', '경주')","('경상북도', '문경')",0.0
359,"('경상북도', '문경')","('경상북도', '경주')",0.0
360,"('경상북도', '경주')","('충청남도', '공주')",0.0
361,"('충청남도', '공주')","('경상북도', '경주')",0.0
362,"('경상북도', '경주')","('경상북도', '포항')",1.0
363,"('경상북도', '포항')","('경상북도', '경주')",1.0
364,"('경상북도', '경주')","('강원도', '정선')",0.0
365,"('강원도', '정선')","('경상북도', '경주')",0.0
366,"('경상북도', '경주')","('충청남도', '보령')",0.0
367,"('충청남도', '보령')","('경상북도', '경주')",0.0
368,"('경상북도', '경주')","('전라남도', '곡성')",0.0
369,"('전라남도', '곡성')","('경상북도', '경주')",0.0
370,"('경상북도', '경주')","('전라북도', '김제')",0.0
371,"('전라북도', '김제')","('경상북도', '경주')",0.0
372,"('경상북도', '경주')","('경상북도', '경산')",1.0
373,"('경상북도', '경산')","('경상북도', '경주')",1.0
374,"('전라남도', '화순')","('충청남도', '예산')",0.0
375,"('충청남도', '예산')","('전라남도', '화순')",0.0
376,"('전라남도', '화순')","('전라북도', '정읍')",1.0
377,"('전라북도', '정읍')","('전라남도', '화순')",1.0
378,"('전라남도', '화순')","('경상북도', '의성')",0.0
379,"('경상북도', '의성')","('전라남도', '화순')",0.0
380,"('전라남도', '화순')","('경상북도', '영덕')",0.0
381,"('경상북도', '영덕')","('전라남도', '화순')",0.0
382,"('전라남도', '화순')","('경상북도', '군위')",0.0
383,"('경상북도', '군위')","('전라남도', '화순')",0.0
384,"('전라남도', '화순')","('충청남도', '논산')",1.0
385,"('충청남도', '논산')","('전라남도', '화순')",1.0
386,"('전라남도', '화순')","('광주', '광주')",1.0
387,"('광주', '광주')","('전라남도', '화순')",1.0
388,"('전라남도', '화순')","('강원도', '횡성')",0.0
389,"('강원도', '횡성')","('전라남도', '화순')",0.0
390,"('전라남도', '화순')","('경상남도', '하동')",1.0
391,"('경상남도', '하동')","('전라남도', '화순')",1.0
392,"('전라남도', '화순')","('대구', '대구')",0.0
393,"('대구', '대구')","('전라남도', '화순')",0.0
394,"('전라남도', '화순')","('경기도', '남양주')",0.0
395,"('경기도', '남양주')","('전라남도', '화순')",0.0
396,"('전라남도', '화순')","('충청남도', '아산')",0.0
397,"('충청남도', '아산')","('전라남도', '화순')",0.0
398,"('전라남도', '화순')","('충청북도', '음성')",0.0
399,"('충청북도', '음성')","('전라남도', '화순')",0.0
400,"('전라남도', '화순')","('경상북도', '봉화')",0.0
401,"('경상북도', '봉화')","('전라남도', '화순')",0.0
402,"('전라남도', '화순')","('경기도', '오산')",0.0
403,"('경기도', '오산')","('전라남도', '화순')",0.0
404,"('전라남도', '화순')","('경상남도', '김해')",1.0
405,"('경상남도', '김해')","('전라남도', '화순')",1.0
406,"('전라남도', '화순')","('전라남도', '장성')",1.0
407,"('전라남도', '장성')","('전라남도', '화순')",1.0
408,"('전라남도', '화순')","('충청남도', '서천')",0.0
409,"('충청남도', '서천')","('전라남도', '화순')",0.0
410,"('전라남도', '화순')","('강원도', '태백')",0.0
411,"('강원도', '태백')","('전라남도', '화순')",0.0
412,"('전라남도', '화순')","('전라남도', '보성')",1.0
413,"('전라남도', '보성')","('전라남도', '화순')",1.0
414,"('전라남도', '화순')","('전라남도', '광양')",1.0
415,"('전라남도', '광양')","('전라남도', '화순')",1.0
416,"('전라남도', '화순')","('강원도', '원주')",0.0
417,"('강원도', '원주')","('전라남도', '화순')",0.0
418,"('전라남도', '화순')","('경상남도', '창원')",1.0
419,"('경상남도', '창원')","('전라남도', '화순')",1.0
420,"('전라남도', '화순')","('전라남도', '여수')",0.0
421,"('전라남도', '여수')","('전라남도', '화순')",0.0
422,"('전라남도', '화순')","('경상북도', '칠곡')",0.0
423,"('경상북도', '칠곡')","('전라남도', '화순')",0.0
424,"('전라남도', '화순')","('충청북도', '제천')",0.0
425,"('충청북도', '제천')","('전라남도', '화순')",0.0
426,"('전라남도', '화순')","('충청북도', '증평')",0.0
427,"('충청북도', '증평')","('전라남도', '화순')",0.0
428,"('전라남도', '화순')","('충청남도', '홍성')",0.0
429,"('충청남도', '홍성')","('전라남도', '화순')",0.0
430,"('전라남도', '화순')","('경기도', '수원')",1.0
431,"('경기도', '수원')","('전라남도', '화순')",1.0
432,"('전라남도', '화순')","('경상북도', '예천')",0.0
433,"('경상북도', '예천')","('전라남도', '화순')",0.0
434,"('전라남도', '화순')","('충청북도', '영동')",0.0
435,"('충청북도', '영동')","('전라남도', '화순')",0.0
436,"('전라남도', '화순')","('전라남도', '목포')",1.0
437,"('전라남도', '목포')","('전라남도', '화순')",1.0
438,"('전라남도', '화순')","('경기도', '부천')",0.0
439,"('경기도', '부천')","('전라남도', '화순')",0.0
440,"('전라남도', '화순')","('경상북도', '청도')",0.0
441,"('경상북도', '청도')","('전라남도', '화순')",0.0
442,"('전라남도', '화순')","('경기도', '광명')",0.0
443,"('경기도', '광명')","('전라남도', '화순')",0.0
444,"('전라남도', '화순')","('경상북도', '영천')",0.0
445,"('경상북도', '영천')","('전라남도', '화순')",0.0
446,"('전라남도', '화순')","('경상남도', '밀양')",1.0
447,"('경상남도', '밀양')","('전라남도', '화순')",1.0
448,"('전라남도', '화순')","('경기도', '가평')",0.0
449,"('경기도', '가평')","('전라남도', '화순')",0.0
450,"('전라남도', '화순')","('전라북도', '군산')",0.0
451,"('전라북도', '군산')","('전라남도', '화순')",0.0
452,"('전라남도', '화순')","('강원도', '삼척')",0.0
453,"('강원도', '삼척')","('전라남도', '화순')",0.0
454,"('전라남도', '화순')","('충청남도', '천안')",1.0
455,"('충청남도', '천안')","('전라남도', '화순')",1.0
456,"('전라남도', '화순')","('전라남도', '순천')",1.0
457,"('전라남도', '순천')","('전라남도', '화순')",1.0
458,"('전라남도', '화순')","('경상남도', '진주')",1.0
459,"('경상남도', '진주')","('전라남도', '화순')",1.0
460,"('전라남도', '화순')","('경기도', '고양')",0.0
461,"('경기도', '고양')","('전라남도', '화순')",0.0
462,"('전라남도', '화순')","('전라남도', '함평')",1.0
463,"('전라남도', '함평')","('전라남도', '화순')",1.0
464,"('전라남도', '화순')","('경상북도', '영주')",0.0
465,"('경상북도', '영주')","('전라남도', '화순')",0.0
466,"('전라남도', '화순')","('전라북도', '익산')",1.0
467,"('전라북도', '익산')","('전라남도', '화순')",1.0
468,"('전라남도', '화순')","('전라남도', '나주')",1.0
469,"('전라남도', '나주')","('전라남도', '화순')",1.0
470,"('전라남도', '화순')","('강원도', '영월')",0.0
471,"('강원도', '영월')","('전라남도', '화순')",0.0
472,"('전라남도', '화순')","('전라북도', '전주')",0.0
473,"('전라북도', '전주')","('전라남도', '화순')",0.0
474,"('전라남도', '화순')","('경기도', '평택')",1.0
475,"('경기도', '평택')","('전라남도', '화순')",1.0
476,"('전라남도', '화순')","('전라북도', '남원')",0.0
477,"('전라북도', '남원')","('전라남도', '화순')",0.0
478,"('전라남도', '화순')","('경상북도', '구미')",0.0
479,"('경상북도', '구미')","('전라남도', '화순')",0.0
480,"('전라남도', '화순')","('경기도', '동두천')",0.0
481,"('경기도', '동두천')","('전라남도', '화순')",0.0
482,"('전라남도', '화순')","('전라북도', '임실')",0.0
483,"('전라북도', '임실')","('전라남도', '화순')",0.0
