,depCity,arrCity,routes
401,"('경상남도', '김해')","('대전', '대전')",1.0
402,"('대전', '대전')","('경기도', '평택')",1.0
403,"('경기도', '평택')","('대전', '대전')",1.0
404,"('대전', '대전')","('경기도', '파주')",0.0
405,"('경기도', '파주')","('대전', '대전')",0.0
406,"('대전', '대전')","('경상북도', '경산')",
407,"('경상북도', '경산')","('대전', '대전')",
408,"('대전', '대전')","('충청남도', '계룡')",1.0
409,"('충청남도', '계룡')","('대전', '대전')",1.0
410,"('대전', '대전')","('전라남도', '목포')",
411,"('전라남도', '목포')","('대전', '대전')",
412,"('대전', '대전')","('전라남도', '나주')",1.0
413,"('전라남도', '나주')","('대전', '대전')",1.0
414,"('대전', '대전')","('대구', '대구')",
415,"('대구', '대구')","('대전', '대전')",
416,"('대전', '대전')","('충청남도', '보령')",
417,"('충청남도', '보령')","('대전', '대전')",
418,"('대전', '대전')","('강원도', '삼척')",0.0
419,"('강원도', '삼척')","('대전', '대전')",0.0
420,"('대전', '대전')","('경상남도', '밀양')",
421,"('경상남도', '밀양')","('대전', '대전')",
422,"('대전', '대전')","('경기도', '안양')",
423,"('경기도', '안양')","('대전', '대전')",
424,"('대전', '대전')","('충청남도', '공주')",
425,"('충청남도', '공주')","('대전', '대전')",
426,"('대전', '대전')","('충청북도', '단양')",
427,"('충청북도', '단양')","('대전', '대전')",
428,"('대전', '대전')","('경기도', '고양')",
429,"('경기도', '고양')","('대전', '대전')",
430,"('대전', '대전')","('전라북도', '남원')",
431,"('전라북도', '남원')","('대전', '대전')",
432,"('대전', '대전')","('충청북도', '제천')",
433,"('충청북도', '제천')","('대전', '대전')",
434,"('대전', '대전')","('전라북도', '임실')",
435,"('전라북도', '임실')","('대전', '대전')",
436,"('대전', '대전')","('경상남도', '진주')",
437,"('경상남도', '진주')","('대전', '대전')",
438,"('대전', '대전')","('전라남도', '순천')",1.0
439,"('전라남도', '순천')","('대전', '대전')",1.0
440,"('대전', '대전')","('경상북도', '상주')",0.0
441,"('경상북도', '상주')","('대전', '대전')",0.0
442,"('대전', '대전')","('강원도', '강릉')",
443,"('강원도', '강릉')","('대전', '대전')",
444,"('대전', '대전')","('강원도', '원주')",
445,"('강원도', '원주')","('대전', '대전')",
446,"('대전', '대전')","('강원도', '춘천')",0.0
447,"('강원도', '춘천')","('대전', '대전')",0.0
448,"('대전', '대전')","('전라북도', '익산')",1.0
449,"('전라북도', '익산')","('대전', '대전')",1.0
450,"('대전', '대전')","('충청북도', '음성')",
451,"('충청북도', '음성')","('대전', '대전')",
452,"('대전', '대전')","('경상남도', '사천')",
453,"('경상남도', '사천')","('대전', '대전')",
454,"('대전', '대전')","('부산', '부산')",
455,"('부산', '부산')","('대전', '대전')",
456,"('대전', '대전')","('전라남도', '장성')",
457,"('전라남도', '장성')","('대전', '대전')",
458,"('대전', '대전')","('경기도', '화성')",1.0
459,"('경기도', '화성')","('대전', '대전')",1.0
460,"('대전', '대전')","('충청북도', '충주')",
461,"('충청북도', '충주')","('대전', '대전')",
462,"('대전', '대전')","('경상북도', '봉화')",
463,"('경상북도', '봉화')","('대전', '대전')",
464,"('대전', '대전')","('강원도', '횡성')",0.0
465,"('강원도', '횡성')","('대전', '대전')",0.0
466,"('대전', '대전')","('울산', '울산')",
467,"('울산', '울산')","('대전', '대전')",
468,"('대전', '대전')","('경상북도', '영주')",
469,"('경상북도', '영주')","('대전', '대전')",
470,"('대전', '대전')","('인천', '인천')",
471,"('인천', '인천')","('대전', '대전')",
472,"('대전', '대전')","('경기도', '오산')",1.0
473,"('경기도', '오산')","('대전', '대전')",1.0
474,"('대전', '대전')","('경상북도', '안동')",0.0
475,"('경상북도', '안동')","('대전', '대전')",0.0
476,"('대전', '대전')","('경상남도', '양산')",
477,"('경상남도', '양산')","('대전', '대전')",
478,"('대전', '대전')","('전라북도', '완주')",
479,"('전라북도', '완주')","('대전', '대전')",
480,"('대전', '대전')","('충청북도', '증평')",1.0
481,"('충청북도', '증평')","('대전', '대전')",1.0
482,"('대전', '대전')","('전라남도', '함평')",1.0
483,"('전라남도', '함평')","('대전', '대전')",1.0
484,"('대전', '대전')","('경상북도', '칠곡')",
485,"('경상북도', '칠곡')","('대전', '대전')",
486,"('대전', '대전')","('경기도', '연천')",0.0
487,"('경기도', '연천')","('대전', '대전')",0.0
